userName,content,score,at
مستخدم Google,ارجو اضافة خيار الدفع عن طريق google pay او Samsung pay في سلطنة عمان,4,2025-07-18 16:07:20
مستخدم Google,في مشكلة في التطبيق رقمي صحيح يكولي غلط مع العلم انو هو صحيح ويكول انتظر 30 ثانية,3,2025-07-18 15:49:50
مستخدم Google,ما فيش مره بطلب منه غير لما كل حاجه تبقي مظبوطه,5,2025-07-18 15:22:42
مستخدم Google,جيد,5,2025-07-18 14:45:05
مستخدم Google,جميل,5,2025-07-18 14:40:16
مستخدم Google,في مشكله في البرنامج مش عارف اضيف اي حاجه في العربه ده المشكله في تلفونات السامسونج بس اجرب اطلب ايه حاجه من تلفون تاني يشغلل عادي ايه الهبل ده اتو كلو تحديث اسوء من الابله,1,2025-07-18 14:12:41
مستخدم Google,جيد جدا,5,2025-07-18 14:11:06
مستخدم Google,ديرو بالكم تحطو الفيزا ع اتطيبق بضلو يخصمو فلوس منكم وما بنصح احد يستخدم هاذا تطبيق واي حدا مستخدم هاذا تطبيق ارجو عدم استخدامه ومعاملتهم سيئه شركه سيئة ومش منيحه,1,2025-07-18 13:27:28
مستخدم Google,ممتاز,5,2025-07-18 13:26:20
مستخدم Google,ممتاز سهل وسريع,5,2025-07-18 12:40:02
مستخدم Google,صعوبة الوصل لخدمة العملاء,1,2025-07-18 11:47:25
مستخدم Google,ممتاززززززززز,5,2025-07-18 11:21:11
مستخدم Google,للأسف مفيش رقابه علي عمال التوصيل لدرجه ان عامل التوصيل اخد من ابني ٤٠٠ جنيه واتواصل معاهم عشان المشكله ده وقولتلهم فيه كاميرات كلموني احنا اسفين وخلاص قولتلهم ايه الإجراء تجاهل كبير جدا حصل معايا وبعدين مفبش استجابه سريعه وفعلا شعرت بعدم الأمان كده ممكن العامل يخطف حد بسهوله ويفر من العقاب فعلا تطبيق لا احترمه,1,2025-07-18 08:31:29
مستخدم Google,سرعة استرداد المال و الدعم متعاون و سريع,5,2025-07-18 08:00:08
مستخدم Google,تطبيق سيء لا يدعم جميع انحاء النجف,1,2025-07-18 05:34:50
مستخدم Google,توووب التوووب,5,2025-07-18 03:17:50
مستخدم Google,اشي مرتب الصراحه,5,2025-07-18 02:21:51
مستخدم Google,أمنحه ٣ نجوم لعدة أسباب: ١- سوء المتابعة وعدم المهنية من قسم خدمة العملاء جميعهم بلا استثناء تقريبا ٢- في الغالب لا يلتفتون للملاحظات التي تكتبها في خانة الملاحظات عند إجراء طلب ٣- ٩٩% من مندوبي التسليم لا يصلون إليك إلا بعد اتصال أو أكثر للسؤال على العنوان المدون فعليا في التطبيق ٤- يبدوا أن موظفي طلبات لا يتلقون أي نوع من التدريب وهم غير محترفين مقارنة بـ breadfast,3,2025-07-18 01:52:42
مستخدم Google,طعام روعه وتوصيل سريع,5,2025-07-18 01:45:45
مستخدم Google,بدخل الكود الهديه ويتنفذ بس مش بيرضوا ينفذوا الطلب منتهى الاستهزاء بالعميل,1,2025-07-18 00:23:45
مستخدم Google,تطبيق جميل جدا وسعر رخيص,5,2025-07-17 23:35:54
مستخدم Google,تطبيق خايس لحد ينزله نصيحه لوجه الله,1,2025-07-17 22:50:45
مستخدم Google,يوصلون الطلب سريع المطاعم المشتركه وياهم اكلهم طيب وين ما انت كنت راح يوصل لك يا سريع والتعامل كلش حلو متى اذا تريد تخابر او لما تطلع لهم تجيب الطلب تعامل حيل حيل حلو والاكل حيل حيل حلو والتوصيل همين حيل حيل سريع انصحكم لتطبيق طلباتي لا تطلبون من غير تطبيق بس من طلباتي عندهم كل شيء عندهم حتى موطات يوصلون ما مايعه واصبري ما صاير بيه اي شيء وحيل حلو ويجاهدون وكل خطوه ويانا عمود بس يوصلون طلب سليم جدا جدا جدا جدا جدا انصحكم بتطبيق طلباتي,5,2025-07-17 21:58:54
مستخدم Google,منتاز,5,2025-07-17 21:45:57
مستخدم Google,ممتاز,5,2025-07-17 21:42:28
مستخدم Google,تجربه سيئه جدا وقمت بحذف حسابي والتطبيق اسلوب الكذب والتضليل عدم الوضوح في التعليمات وسياسة الاستخدام وذلك لايقاع المستخدم بالأخطاء تأخير دائم لا يوجد طريقه للتواصل مع مركز الخدمات والتحدث إليهم الا بعد اجبارك على طلب طلب كان معي قسيمتين بما مجموعه ٦ دنانير لم تفعل ولم تكتب سياسه التفعيل علما انها ساريه لمدة شهر ، لم أستطع التواصل مع أي شخص لإيصال المشكله الا بعد أن قمت بطلب طلب ومن ثم الغاءه لكي يتحدث معي الموظف، بعدها أخبرني الموظف ان القسائم لن تفعل ابدا وهذا بسبب انني لغيت طلبي الأول,1,2025-07-17 21:39:09
مستخدم Google,التطبيق حيل حلو وعروضة زينة👍🏻,5,2025-07-17 21:30:19
مستخدم Google,تطبيق ممتاز,4,2025-07-17 21:27:47
مستخدم Google,السرعه والحراره والاسعار كلش ممتازه,5,2025-07-17 21:23:13
مستخدم Google,عيني لانها مايجيبها بسرعة بطيئ,2,2025-07-17 20:45:30
مستخدم Google,اعلانات كثير و تطبيق بطيئ و فاشلللللل👎🏻👎🏻👎🏻,1,2025-07-17 19:16:13
مستخدم Google,🍗🍗🍗,5,2025-07-17 18:39:42
مستخدم Google,في كل شيء تبيه مطاعم بقاله وحتى التوصيل سريع وانا انصحكم تحملونه,5,2025-07-17 18:37:35
مستخدم Google,ممتاز جدا وتوصيل سريع,5,2025-07-17 18:04:53
مستخدم Google,رائععععع😍😍,5,2025-07-17 17:46:35
مستخدم Google,Ok,5,2025-07-17 17:45:55
مستخدم Google,تطبيق مجاي يستلم الرقم انزلة ميصير اتمنة تحلون هاي المشكلة وشكرا,1,2025-07-17 17:33:16
مستخدم Google,جيد,5,2025-07-17 17:25:36
مستخدم Google,تطبيق ممتاز,5,2025-07-17 16:14:43
مستخدم Google,جميل,5,2025-07-17 15:29:42
مستخدم Google,سيء جدا,1,2025-07-17 15:10:50
مستخدم Google,رائع جدا,5,2025-07-17 15:01:47
مستخدم Google,تجربه جميله وشكرا,5,2025-07-17 14:55:23
مستخدم Google,جيد,5,2025-07-17 14:53:26
مستخدم Google,اسطوري,5,2025-07-17 14:37:11
مستخدم Google,تجربة ممتازه ،،، اتمنى إشراك الصيدليات في طلبات,5,2025-07-17 14:26:12
مستخدم Google,احسن مطاعم بالعالم موجودين هني,5,2025-07-17 14:15:40
مستخدم Google,واجد حلو توصيلهم سريع 👍,5,2025-07-17 14:11:26
مستخدم Google,جيد,5,2025-07-17 13:46:10
مستخدم Google,جميل جدا و سريع,5,2025-07-17 13:24:17
مستخدم Google,وووووووواو,5,2025-07-17 13:12:07
مستخدم Google,ممتاز,5,2025-07-17 12:50:39
مستخدم Google,تطبيق سيء جدا لا يوجد مصداقيه حصلت علي تخفيض وعند استخدامه لا يعمل جربت كتير لا يوجد فاءده تطبيق سيء ولا أنصح بتحميله والاسعار عاديه جدا وغاليه كمان يقول كيلو الكبده ب270 وهو في المحل نفسه ب220 ويقلق توصيل مجاني تطبيق عبيط وفاكر الناس عبيطه ومش عارفه حاجه جاري الحذف,1,2025-07-17 11:52:25
مستخدم Google,ممتاز,5,2025-07-17 11:36:23
مستخدم Google,خدمة جيدة,5,2025-07-17 11:25:21
مستخدم Google,رائعه وخدمه ممتازه,5,2025-07-17 11:18:24
مستخدم Google,جيد جدا,5,2025-07-17 11:18:15
مستخدم Google,ممتاز,5,2025-07-17 11:17:16
مستخدم Google,خدمه كويسه جدا و مندوبين محترمين,5,2025-07-17 10:40:57
مستخدم Google,ما شاءلله,5,2025-07-17 03:31:31
مستخدم Google,ممتاز,5,2025-07-17 01:20:45
مستخدم Google,شكرا,5,2025-07-17 00:27:23
مستخدم Google,جيدة جدا,4,2025-07-16 23:51:56
مستخدم Google,جيد جدا لطلب الاكل والشرب,5,2025-07-16 23:46:12
مستخدم Google,تطبيق ممتاز,5,2025-07-16 23:04:49
مستخدم Google,خدمه ممتازه,5,2025-07-16 22:38:13
مستخدم Google,ممتاز,5,2025-07-16 22:12:40
مستخدم Google,سئ جدا جدا طلب كل مره بتأخر طلبت منه ساعتين وما اجى واضطريت الغي طلب ونص المطاعم مش موجود,1,2025-07-16 22:10:41
مستخدم Google,برنامج طرش,5,2025-07-16 21:20:15
مستخدم Google,ليسه سي,4,2025-07-16 20:18:12
مستخدم Google,لماذا لا اقدر ان استخدم تطبيق طلبات ويوجد لدي قسيمة طلبات مجانية لايوجد اي مطاعم ولا يوجد اي شي هل الممكن شرح الاستخدام,5,2025-07-16 20:02:04
مستخدم Google,لا اجد ما ابحث عنه عند كتابة الاسم,1,2025-07-16 19:55:06
مستخدم Google,اكثر من رائع,5,2025-07-16 19:50:47
مستخدم Google,رائع,5,2025-07-16 18:54:56
مستخدم Google,افضل تطبيق,5,2025-07-16 18:33:39
مستخدم Google,رائع,5,2025-07-16 18:07:20
مستخدم Google,تجربة سيئة جدا ليس لديهم اهتمام بالعملاء بالإضافة الي طلبات خاطئة ولا يتم استرداد المبلغ وحينما يتم اسبوع علي الطلب يغلق كما لم يحدث شي ولا تسترد النقود ساقوم بمسحة واعتمد فقط علي نون مصداقية وسرعة واستعداد أموال ف نفس الوقت,1,2025-07-16 16:59:28
مستخدم Google,معامله رائعه وتطبيق مميز,5,2025-07-16 16:45:05
مستخدم Google,طلبا شركة كويسة جدا و لو فى مشكلة غالبا بيرجعواوالمبلغ لو اوردر وصل غلط او فى مشكله,4,2025-07-16 15:28:12
مستخدم Google,اشتراك برو Pro جوه التطبيق سيئ جدا بمجرد تشترك فيه مره يخصموا كل شهر من البطاقه بدون اذن مسبق عايزه الغيه شايلين خاصيه الالغاء من التطبيق وقدمت كذا شكوى عن الموضوع ده,1,2025-07-16 14:56:51
مستخدم Google,افضل تطبيق توصيل طعام وبقالة في العراق، خصومات كبيرة وتوصيل مجاني للعديد من المطاعم,5,2025-07-16 14:48:15
مستخدم Google,عاشت الايادي,5,2025-07-16 14:16:35
مستخدم Google,يسرق الاموال,1,2025-07-16 14:14:57
مستخدم Google,رائع,4,2025-07-16 13:56:56
مستخدم Google,👍👍👍👍👍,5,2025-07-16 13:31:18
مستخدم Google,مش شغال وحش,1,2025-07-16 13:24:52
مستخدم Google,طلبات عندهم مندوبين شمال . يحطوا ارقام غير ارقامهم عشان يهربوا من الدعم الفني وقت التواصل وبالتالي لما العميل يكلم المندوب بيلاقي حد تاني بيرد عليا . فبالتالي العميل بيكلم الدعم والدعم بتاعكم علي الله,1,2025-07-16 12:51:26
مستخدم Google,ممتاز,5,2025-07-16 12:30:43
مستخدم Google,روعااا,5,2025-07-16 12:09:49
مستخدم Google,لذيذه جدا والله التوصيل ف معاده ماشاء الله,5,2025-07-16 11:24:06
مستخدم Google,جيد,5,2025-07-16 10:55:21
مستخدم Google,يوجد مشكلة فالتطبيق على اجهزة السامسونج بعد اخر تحديث ، تحتاج تضغط على صورة الطلب ٤٠ مرة عشان اضافة صنف !!!! ولايوجد رقم خدمة عملاء او دعم فني !!!!,1,2025-07-16 10:15:07
مستخدم Google,ممتاز,5,2025-07-16 06:30:23
مستخدم Google,هو زين بس لو يضفون انو أكدر اتصل بل مندوم من التطبيق مو آلة على سيمكارت او الاواتساب,5,2025-07-16 05:54:16
مستخدم Google,ممتاز,5,2025-07-16 03:22:27
مستخدم Google,اشي بججننن,5,2025-07-16 01:42:23
مستخدم Google,انا شغال طلبات مش شغال ساعات😂😂😂,5,2025-07-16 01:31:41
مستخدم Google,فول فول حجي يم طلبات وقطع,5,2025-07-16 01:02:45
مستخدم Google,تقييم للمرة الثانية توجد تجارب ممتازة مع التطبيق و قد وجدت الدعم عندما احتجت اليه و تم الاتصال بي من أحد ممثلي خدمة العملاء و تم عمل اللازم أدناه تعليقي السابق جيد في المجمل لكن يوجد نوع من المغالاة في الأسعار الأسعار أغلى من المطاعم و البقالات إضافة لرسوم التوصيل المرتفعة في بعض الأحيان لكن العروض المستمرة تخفف من هاتين المشكلتين,5,2025-07-16 00:59:27
مستخدم Google,عدلللل,5,2025-07-15 23:57:18
مستخدم Google,خدمة جيده جداً مزيد من التقدم,4,2025-07-15 23:54:57
مستخدم Google,كل ما اطلب شئ يقول حدث خطأ😡 لا أحد يجربو سئ سيئ سيئ,1,2025-07-15 23:48:48
مستخدم Google,جيد جدا,5,2025-07-15 23:44:38
مستخدم Google,جيده جدا,5,2025-07-15 23:33:12
مستخدم Google,بجد برنامج تحفه التوصيل فى ريع ساعه,5,2025-07-15 23:17:58
مستخدم Google,مش شغل طلابات انا شغال سلعات 🕺,5,2025-07-15 23:02:24
مستخدم Google,ممتاز,5,2025-07-15 22:51:39
مستخدم Google,جميل,5,2025-07-15 22:37:00
مستخدم Google,برنامج ممتاز جدا جدا,5,2025-07-15 22:35:50
مستخدم Google,کلش ممتاز,5,2025-07-15 22:21:39
