userName,content,score,at,sentiment,clean_text
مستخدم Google,التطبيق كل يشير صاير ممل صار له فتره جدي من اخر تحديث وهو لا يطاق لازم تشوفون له حل لان بهااطريقة لايمكن الاستخدام,1,2025-07-20 20:09:26,negative,التطبيق يشير صاير ممل فتره جدي اخر تحديث يطاق لازم تشوفون حل لان بهااطريقه لايمكن الاستخدام
مستخدم Google,خيارا المطاعم قليلة و الأسعار غالية و بطلع اعلانات كتيييرة على تطبيق hitv و هاد هو السبب الرئيسي,1,2025-07-20 20:04:07,negative,خيارا المطاعم قليله الاسعار غاليه بطلع اعلانات كتيييره هاد السبب الرئيسي
مستخدم Google,سهل وبسيط,3,2025-07-20 19:30:00,neutral,سهل وبسيط
مستخدم Google,جيد جدا,5,2025-07-20 19:11:02,positive,جيد جدا
مستخدم Google,تطبيق جميل وسريع والتعامل مع المندوب فى منتهى الاحترام,5,2025-07-20 18:36:45,positive,جميل وسريع والتعامل المندوب منتهي الاحترام
مستخدم Google,تطبيق جميل بس يريت التوصيل تخفضوا سعره,5,2025-07-20 18:21:21,positive,جميل يريت التوصيل تخفضوا سعره
مستخدم Google,جيد جدااا وسريع احببتهم يستحقون 5 نجمات وفيه كل المطاعم والسوبر ماركت وكل شي 💞💞🥹,5,2025-07-20 15:25:53,positive,جيد جدااا وسريع احببتهم يستحقون نجمات وفيه المطاعم والسوبر ماركت وكل شي
مستخدم Google,تحفه الصراحه جدا جدا جدا وبيحي كل حاجه علي الوقت والعروض تحفهه,5,2025-07-20 15:09:52,positive,تحفه الصراحه جدا جدا جدا وبيحي حاجه الوقت والعروض تحفهه
مستخدم Google,جدا رائع,5,2025-07-20 15:07:53,positive,جدا رائع
مستخدم Google,التوصيل غالي وفوگاها ما يوصل لكل المناطق بس المناطق القريبه الأفضل اروح اتسوگ بنفسي احسن,1,2025-07-20 15:00:58,negative,التوصيل غالي وفوگاها يوصل لكل المناطق المناطق القريبه الافضل اروح اتسوگ بنفسي احسن
مستخدم Google,طلبت نص دجاجة جابو فخذ بس، صورت لهم ورجعوا فلوسها في التطبيق بعدين سوو لي حضر ما اقدر اطلب تواصلت مع خدمة العملاء قالوا ما يقدرون يشيلون الحضر والفلوس للحين في التطبيق,1,2025-07-20 13:56:39,negative,طلبت نص دجاجه جابو فخذ بس، صورت ورجعوا فلوسها التطبيق بعدين سوو حضر اقدر اطلب تواصلت خدمه العملاء قالوا يقدرون يشيلون الحضر والفلوس للحين التطبيق
مستخدم Google,التطبيق فنان,5,2025-07-20 13:47:07,positive,التطبيق فنان
مستخدم Google,ممتازة,5,2025-07-20 12:47:08,positive,ممتازه
مستخدم Google,. تطبيق يعلق وايد ما يستاهل و يوم استخدمت القسيمة عند دفع شالوها و خذو فلوس ما استفدت و ضيف عليها يقول عرض دينار يوم ادش الاقيه نفس سعره طبيعي دينارين او ثلاث وين العرض حتى لو غيرت منطقة نفس شي,1,2025-07-20 12:41:37,negative,يعلق وايد يستاهل يوم استخدمت القسيمه دفع شالوها خذو فلوس استفدت ضيف عليها يقول عرض يوم ادش الاقيه سعره طبيعي دينارين وين العرض حتي غيرت منطقه شي
مستخدم Google,شركه نصابه وبتعمل خصم قسائم شراء وهميه,1,2025-07-20 11:42:32,negative,شركه نصابه وبتعمل خصم قسائم شراء وهميه
مستخدم Google,ممتاز,4,2025-07-20 11:28:57,positive,ممتاز
مستخدم Google,شكرا طلبات على سرعه التوصيل والعروض والاسعار واختيار الكباتن المناسبين للعمل,5,2025-07-20 09:14:03,positive,شكرا سرعه التوصيل والعروض والاسعار واختيار الكباتن المناسبين للعمل
مستخدم Google,مش احسن حاجة,3,2025-07-20 08:12:15,neutral,مش احسن حاجه
مستخدم Google,التطبيق خصم مبلغ من حسابي البنكي بدون اذن و كل ما اتواصل معاهم يقولولي بنقدم بلاغ و راح يتواصلو معك معك بعد 24 ساعه و للحين محد رجع المال و شكل المبلغ م راح يرجع,1,2025-07-20 07:01:18,negative,التطبيق خصم مبلغ حسابي البنكي بدون اذن اتواصل معاهم يقولولي بنقدم بلاغ يتواصلو معك معك ساعه للحين محد المال شكل المبلغ يرجع
مستخدم Google,سريع بس اسلوب المندوبين وحش,5,2025-07-20 05:49:11,positive,سريع اسلوب المندوبين وحش
مستخدم Google,تجربه سيئه جدا عروض كاذبه وقسائم شراء مش شغاله وخدمه عملا زي الزفت,1,2025-07-20 05:32:55,negative,تجربه سيئه جدا عروض كاذبه وقسائم شراء مش شغاله وخدمه عملا زي الزفت
مستخدم Google,ما انصح,1,2025-07-20 03:43:04,negative,انصح
مستخدم Google,ممتاز,5,2025-07-20 02:20:13,positive,ممتاز
مستخدم Google,الاهم بارك شكرا لكم,5,2025-07-20 02:11:05,positive,الاهم بارك شكرا
مستخدم Google,تطبيق رائع,5,2025-07-20 02:10:30,positive,رائع
مستخدم Google,جيد جدا التطبيق,5,2025-07-20 01:33:08,positive,جيد جدا التطبيق
مستخدم Google,جيد,5,2025-07-20 01:12:47,positive,جيد
مستخدم Google,تطبيق راءع,5,2025-07-20 00:31:06,positive,راءع
مستخدم Google,اسعار الاكل غير اسعار اللي مطاعم عرضها عندهم,1,2025-07-20 00:22:18,negative,اسعار الاكل اسعار اللي مطاعم عرضها عندهم
مستخدم Google,كلشي بالبرنامج ممتاز واكثر من رائع,5,2025-07-20 00:13:16,positive,كلشي بالبرنامج ممتاز واكثر رائع
مستخدم Google,ممتاز,5,2025-07-20 00:07:13,positive,ممتاز
مستخدم Google,اسعار رخيصة و توصيل سريع تطبيق متكامل شكرا للمصممين 🥰🥰,5,2025-07-19 23:18:00,positive,اسعار رخيصه توصيل سريع متكامل شكرا للمصممين
مستخدم Google,عند الطلب يقول ادخل الرمز ولم يصلني الرمز بعد,2,2025-07-19 22:46:03,negative,الطلب يقول ادخل الرمز ولم يصلني الرمز
مستخدم Google,جيد جدا لكن مطاعم محدودة,4,2025-07-19 22:33:47,positive,جيد جدا مطاعم محدوده
مستخدم Google,المشكله ان رسوم التوصيل والخدمه غاليين جدا لاكن كل حاجه تمام,3,2025-07-19 22:27:54,neutral,المشكله ان رسوم التوصيل والخدمه غاليين جدا لاكن حاجه تمام
مستخدم Google,ممتازه,5,2025-07-19 22:09:16,positive,ممتازه
مستخدم Google,نطالب بتوفير الخدمه في منطقة البوعيثه / الدوره,5,2025-07-19 22:06:43,positive,نطالب بتوفير الخدمه منطقه البوعيثه الدوره
مستخدم Google,ممتاز,5,2025-07-19 21:53:49,positive,ممتاز
مستخدم Google,جيدة جدا,5,2025-07-19 21:48:33,positive,جيده جدا
مستخدم Google,افضل برنامج,5,2025-07-19 21:33:16,positive,افضل
مستخدم Google,ممتاز,5,2025-07-19 21:17:39,positive,ممتاز
مستخدم Google,ممتاز,5,2025-07-19 21:15:26,positive,ممتاز
مستخدم Google,هل يجب ان اشتري هاتف اخر لتنزيل هذا التطبيق,1,2025-07-19 21:13:41,negative,يجب ان اشتري هاتف اخر لتنزيل التطبيق
مستخدم Google,تمام,5,2025-07-19 21:04:44,positive,تمام
مستخدم Google,ممتازين كوادر وادارة ومتابعه بالتوفيق,5,2025-07-19 20:58:56,positive,ممتازين كوادر واداره ومتابعه بالتوفيق
مستخدم Google,عندي حاجه غريبه جدا الابلكيشن طلبات بس مش في اي ابلكيشن ثاني ثاني موبايل يعمل في نفس الحركه نص الشاشه لاسفل ما بيشتغلش خالص مع طلبات بس يعني نص الشاشه السفلي في برنامج طلبات بيهنج وحضرتك بتقول لي شكرا شكرا على ايه,5,2025-07-19 20:39:30,positive,عندي حاجه غريبه جدا الابلكيشن مش اي ابلكيشن موبايل يعمل الحركه نص الشاشه لاسفل بيشتغلش خالص يعني نص الشاشه السفلي بيهنج وحضرتك بتقول شكرا شكرا ايه
مستخدم Google,خدمه ممتازه ، الحاجه بتوصل بسرعه،المناديب طريقتهم كويسه جدا و بجد يستاهل اكتر من خمس نجوم,5,2025-07-19 19:44:06,positive,خدمه ممتازه ، الحاجه بتوصل بسرعه،المناديب طريقتهم كويسه جدا بجد يستاهل اكتر نجوم
مستخدم Google,نزلو البرنامج تستفيدو منه ومن العروض معهم,5,2025-07-19 18:57:11,positive,نزلو البرنامج تستفيدو العروض معهم
مستخدم Google,سريع وكل الموصلين محترمين,5,2025-07-19 18:56:06,positive,سريع وكل الموصلين محترمين
مستخدم Google,رائع و سريع,5,2025-07-19 18:25:49,positive,رائع سريع
مستخدم Google,ممتاز,4,2025-07-19 17:36:37,positive,ممتاز
مستخدم Google,ممتاز,5,2025-07-19 17:34:26,positive,ممتاز
مستخدم Google,زفت بجد ومش عاوزه تقبل الطلب,1,2025-07-19 17:00:09,negative,زفت بجد ومش عاوزه تقبل الطلب
مستخدم Google,مريح هذا التطبيق احبه سهل الاستخدام وفعال,4,2025-07-19 16:47:42,positive,مريح التطبيق احبه سهل الاستخدام وفعال
مستخدم Google,جيد,5,2025-07-19 16:19:24,positive,جيد
مستخدم Google,غير متوفر في منطقتي,1,2025-07-19 15:49:04,negative,متوفر منطقتي
مستخدم Google,حلو اوى,5,2025-07-19 15:42:54,positive,حلو اوي
مستخدم Google,رائع وجميل جدا جدا وطلب يوصل في الوقت المناسب دائما اقيمه خمس نجوم لانه يستاهل صج,5,2025-07-19 15:42:29,positive,رائع وجميل جدا جدا وطلب يوصل الوقت المناسب دائما اقيمه نجوم لانه يستاهل صج
مستخدم Google,راأع وأنصح به,5,2025-07-19 14:10:14,positive,رااع وانصح
مستخدم Google,اروع من رائع,5,2025-07-19 14:01:47,positive,اروع رائع
مستخدم Google,عاشت ايدك,5,2025-07-19 13:15:43,positive,عاشت ايدك
مستخدم Google,ممتاز,5,2025-07-19 12:10:15,positive,ممتاز
مستخدم Google,تطبيق رائع وخدمه ممتازه,5,2025-07-19 11:57:32,positive,رائع وخدمه ممتازه
مستخدم Google,برنامج رائع,5,2025-07-19 11:51:50,positive,رائع
مستخدم Google,حراميه بمعنى الكلمه.. انتبهوا لما تشتروا اغراض بعض الاغراض تكون ناقصه وما يخبروك انها ما موجوده الا اذا انت اكتشفت بنفسك. دووم تصير معي ولما اتصلت فيهم رسلوا رساله كله خرطي وما رجعوا لي المبلغ. راح اجذف البرنامج ما يستاهلوا حتي ربع نجمه.,1,2025-07-19 11:08:33,negative,حراميه بمعني الكلمه انتبهوا تشتروا اغراض الاغراض تكون ناقصه يخبروك انها موجوده الا اذا انت اكتشفت بنفسك دووم تصير معي ولما اتصلت فيهم رسلوا رساله كله خرطي رجعوا المبلغ اجذف البرنامج يستاهلوا حتي ربع نجمه
مستخدم Google,سهل وسريع,5,2025-07-19 10:25:35,positive,سهل وسريع
مستخدم Google,متجر ممتاز وخصم حقيقي ومنتجات جيده,5,2025-07-19 09:50:12,positive,متجر ممتاز وخصم حقيقي ومنتجات جيده
مستخدم Google,برنامج مميز,5,2025-07-19 09:45:23,positive,مميز
مستخدم Google,التطبيق رائع وسهل و سريع,5,2025-07-19 09:19:48,positive,التطبيق رائع وسهل سريع
